ID	SYMBOL	GENE_PRODUCT_NAME	GO_TERM	GO EVIDENCE CODE	REFERENCE	SUPERCLASS
https://identifiers.org/uniprot:P21658	Fgf6	Fibroblast growth factor 6	GO:0045445	IDA	PMID:8223280	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27467	Wnt3a	Protein Wnt-3a	GO:0045445	IGI	PMID:19699733	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P43267	Sox15	Transcription factor SOX-15	GO:0048627	IMP	PMID:15367664	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P48614	Wnt10b	Protein Wnt-10b	GO:0014835	IMP	PMID:15673614	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P48614	Wnt10b	Protein Wnt-10b	GO:0048627	IMP	PMID:15673614	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P61372	Isl1	Insulin gene enhancer protein ISL-1	GO:0060379	IMP	PMID:19620969	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P70314	Pitx1	Pituitary homeobox 1	GO:0048625	IMP	PMID:17384148	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q62226	Shh	Sonic hedgehog protein	GO:0045445	IDA	PMID:15238161	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q67FY2	Bcl9l	B-cell CLL/lymphoma 9-like protein	GO:0045445	IGI	PMID:19699733	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R418	Dicer1	Endoribonuclease Dicer	GO:0014835	IMP	PMID:22358842	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q924A0	Tcf7l2	Transcription factor 7-like 2	GO:0048625	IMP	PMID:10937998	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9D219	Bcl9	B-cell CLL/lymphoma 9 protein	GO:0045445	IGI	PMID:19699733	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A2BH40	Arid1a	AT-rich interactive domain-containing protein 1A	GO:0055007	IMP	PMID:24335282	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:D3Z518	AW551984	VIT domain-containing protein	GO:0055007	IMP	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:D3Z518	AW551984	VIT domain-containing protein	GO:0060923	IGI	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:D3Z5E6	AW551984	VIT domain-containing protein	GO:0055007	IMP	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:D3Z5E6	AW551984	VIT domain-containing protein	GO:0060923	IGI	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P09055	Itgb1	Integrin beta-1	GO:0055007	IMP	PMID:9004034	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P11416	Rara	Retinoic acid receptor alpha	GO:0055012	IMP	PMID:9428411	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22605	Rarb	Retinoic acid receptor beta	GO:0055012	IMP	PMID:9428411	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P27467	Wnt3a	Protein Wnt-3a	GO:0060923	IGI	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P28700	Rxra	Retinoic acid receptor RXR-alpha	GO:0055012	IMP	PMID:9428411	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P28700	Rxra	Retinoic acid receptor RXR-alpha	GO:0055012	IGI	PMID:9428411	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P28704	Rxrb	Retinoic acid receptor RXR-beta	GO:0055012	IMP	PMID:9428411	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P28704	Rxrb	Retinoic acid receptor RXR-beta	GO:0055012	IGI	PMID:9428411	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P40645	Sox6	Transcription factor SOX-6	GO:0055007	IDA	PMID:14530442	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42582	Nkx2-5	Homeobox protein Nkx-2.5	GO:0003168	IMP	PMID:17250822	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42582	Nkx2-5	Homeobox protein Nkx-2.5	GO:0055007	IMP	PMID:10021345	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42582	Nkx2-5	Homeobox protein Nkx-2.5	GO:0055007	IMP	PMID:17234970	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42582	Nkx2-5	Homeobox protein Nkx-2.5	GO:0055007	IGI	PMID:19035347	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42582	Nkx2-5	Homeobox protein Nkx-2.5	GO:0060929	IMP	PMID:15109497	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P45952	Acadm	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	GO:0055007	IMP	PMID:16121256	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P51865	Cripto	Teratocarcinoma-derived growth factor	GO:0055007	IMP	PMID:9876177	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P58462	Foxp1	Forkhead box protein P1	GO:0055007	IMP	PMID:15342473	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P58462	Foxp1	Forkhead box protein P1	GO:0055007	IMP	PMID:20713518	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P70324	Tbx3	T-box transcription factor TBX3	GO:0003167	IMP	PMID:18467625	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P70324	Tbx3	T-box transcription factor TBX3	GO:0055007	IMP	PMID:17234970	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P70324	Tbx3	T-box transcription factor TBX3	GO:0060923	IMP	PMID:18467625	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P70326	Tbx5	T-box transcription factor TBX5	GO:0055007	IGI	PMID:20691899	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97474	Pitx2	Pituitary homeobox 2	GO:0055007	IMP	PMID:12397115	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97474	Pitx2	Pituitary homeobox 2	GO:0055007	IMP	PMID:17234970	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97794	Kcnj8	ATP-sensitive inward rectifier potassium channel 8	GO:0060920	IMP	PMID:29666184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97794	Kcnj8	ATP-sensitive inward rectifier potassium channel 8	GO:0060922	IMP	PMID:29666184	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08369	Gata4	Transcription factor GATA-4	GO:0055007	IMP	PMID:18400219	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08369	Gata4	Transcription factor GATA-4	GO:0055007	IGI	PMID:18400219	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q08369	Gata4	Transcription factor GATA-4	GO:0055007	IGI	PMID:20691899	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61025	Ift20	Intraflagellar transport protein 20 homolog	GO:0055007	IMP	PMID:19654211	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61164	Ctcf	Transcriptional repressor CTCF	GO:0055007	IMP	PMID:28846746	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61165	Slc9a1	Sodium/hydrogen exchanger 1	GO:0055007	IMP	PMID:19011045	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61169	Gata6	Transcription factor GATA-6	GO:0055007	IMP	PMID:18400219	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61169	Gata6	Transcription factor GATA-6	GO:0055007	IGI	PMID:18400219	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61371	Ift88	Intraflagellar transport protein 88 homolog	GO:0055007	IMP	PMID:19654211	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q6P8K4	AW551984	AW551984 protein	GO:0055007	IMP	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q6P8K4	AW551984	AW551984 protein	GO:0060923	IGI	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BGF0	AW551984	Expressed sequence AW551984	GO:0055007	IMP	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8BGF0	AW551984	Expressed sequence AW551984	GO:0060923	IGI	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C1D4	AW551984	von Willebrand factor A domain-containing protein 5A	GO:0055007	IMP	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8C1D4	AW551984	von Willebrand factor A domain-containing protein 5A	GO:0060923	IGI	PMID:21554246	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CFN5	Mef2c	Myocyte-specific enhancer factor 2C	GO:0055007	IGI	PMID:19035347	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CFN5	Mef2c	Myocyte-specific enhancer factor 2C	GO:0055007	IGI	PMID:20691899	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VIM5	Myocd	Myocardin	GO:0055007	IMP	PMID:14645532	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8VIM5	Myocd	Myocardin	GO:0055012	IMP	PMID:21357509	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9EP53	Tsc1	Hamartin	GO:0055007	IMP	PMID:11438694	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9JHI8	Nox4	NADPH oxidase 4	GO:0055007	IMP	PMID:16775014	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9Q9R9	Dlg5	Disks large homolog 5	GO:0060563	IMP	PMID:17765678	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O09100	Gata2	Endothelial transcription factor GATA-2	GO:0061101	IMP	PMID:16543408	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O09113	Otp	Homeobox protein orthopedia	GO:0061101	IMP	PMID:10557207	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P00520	Abl1	Tyrosine-protein kinase ABL1	GO:0060563	IGI	PMID:9883720	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P07437	TUBB	Tubulin beta chain	GO:0071895	IDA	PMID:19567321	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P15116	Cdh2	Cadherin-2	GO:0060563	IGI	PMID:25100583	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31360	Pou3f2	POU domain, class 3, transcription factor 2	GO:0061101	IMP	PMID:8543156	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P42586	Nkx2-2	Homeobox protein Nkx-2.2	GO:0061101	IMP	PMID:18987169	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P46821	MAP1B	Microtubule-associated protein 1B	GO:0071895	IDA	PMID:19567321	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P59997	Kdm2a	Lysine-specific demethylase 2A	GO:0060563	IMP	PMID:25463925	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P80206	Otx2	Homeobox protein OTX2	GO:0060563	IMP	PMID:14625556	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P97399	Dspp	Dentin sialophosphoprotein	GO:0071895	IMP	PMID:25027178	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q02067	Ascl1	Achaete-scute homolog 1	GO:0061101	IMP	PMID:10952889	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q02067	Ascl1	Achaete-scute homolog 1	GO:0061102	IMP	PMID:18173746	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q02067	Ascl1	Achaete-scute homolog 1	GO:0061103	IMP	PMID:15878769	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q04742	Emx1	Homeobox protein EMX1	GO:0060563	IGI	PMID:25100583	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q2NKI2	Vax1	Ventral anterior homeobox 1	GO:0060563	IMP	PMID:15590934	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3U284	Tmem231	Transmembrane protein 231	GO:0060563	IMP	PMID:22179047	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q4JIM5	Abl2	Tyrosine-protein kinase ABL2	GO:0060563	IGI	PMID:9883720	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q5MJS3	Fam20c	Extracellular serine/threonine protein kinase FAM20C	GO:0071895	IDA	PMID:17369251	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61851	Fgfr3	Fibroblast growth factor receptor 3	GO:0060563	IMP	PMID:12417662	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61851	Fgfr3	Fibroblast growth factor receptor 3	GO:0060563	IMP	PMID:17557302	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q64205	Dlx3	Homeobox protein DLX-3	GO:0071895	IMP	PMID:22351765	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8K057	Ift80	Intraflagellar transport protein 80 homolog	GO:0071895	IMP	PMID:30683845	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99KY4	Gak	Cyclin-G-associated kinase	GO:0060563	IMP	PMID:18434600	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9QZQ1	Afdn	Afadin	GO:0060563	IGI	PMID:25100583	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9R1S0	B9d1	B9 domain-containing protein 1	GO:0060563	IMP	PMID:22179047	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O55179	Bcl2a1d	Bcl-2 Bcl-2 homology region 1-3 domain-containing protein	GO:0050852	IDA	PMID:15728238	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P00520	Abl1	Tyrosine-protein kinase ABL1	GO:0050852	IDA	PMID:18305217	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P01580	Ifng	Interferon gamma	GO:0050852	IDA	PMID:21444916	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P08556	Nras	GTPase NRas	GO:0050852	IMP	PMID:21444916	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P22646	Cd3e	T-cell surface glycoprotein CD3 epsilon chain	GO:0050852	IDA	PMID:10485657	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P24161	Cd247	T-cell surface glycoprotein CD3 zeta chain	GO:0050852	IDA	PMID:11435465	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P28028	Braf	Serine/threonine-protein kinase B-raf	GO:0050852	IDA	PMID:18228248	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P29352	Ptpn22	Tyrosine-protein phosphatase non-receptor type 22	GO:0050852	IMP	PMID:14752163	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P31041	Cd28	T-cell-specific surface glycoprotein CD28	GO:0050852	IMP	PMID:23793062	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P43404	Zap70	Tyrosine-protein kinase ZAP-70	GO:0050852	IMP	PMID:9208839	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P47930	Fosl2	Fos-related antigen 2	GO:0050852	IDA	PMID:32610127	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P47930	Fosl2	Fos-related antigen 2	GO:0050852	IMP	PMID:32610127	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P47941	Crkl	Crk-like protein	GO:0050852	IDA	PMID:18305217	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P49769	Psen1	Presenilin-1	GO:0050852	IGI	PMID:17698590	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P54285	Cacnb3	Voltage-dependent L-type calcium channel subunit beta-3	GO:0050852	IMP	PMID:17028169	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P58801	Ripk2	Receptor-interacting serine/threonine-protein kinase 2	GO:0050852	IMP	PMID:11894098	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:P63085	Mapk1	Mitogen-activated protein kinase 1	GO:0050852	IDA	PMID:9064344	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3TN22	Bcl2a1d	Bcl-2 Bcl-2 homology region 1-3 domain-containing protein	GO:0050852	IDA	PMID:15728238	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3TTA7	Cblb	E3 ubiquitin-protein ligase CBL-B	GO:0050852	IMP	PMID:12697763	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q3V3V9	Carmil2	Capping protein, Arp2/3 and myosin-I linker protein 2	GO:0050852	IMP	PMID:23793062	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q5R1I3	Trav7-2	Ig-like domain-containing protein	GO:0050852	IDA	PMID:28561797	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61144	Psen2	Presenilin-2	GO:0050852	IGI	PMID:17698590	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q61411	Hras	GTPase HRas	GO:0050852	IMP	PMID:21444916	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q62077	Plcg1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1	GO:0050852	IDA	PMID:15728238	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q6PD21	Shb	SH2 domain-containing adapter protein B	GO:0050852	IMP	PMID:24645804	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8CIH5	Plcg2	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2	GO:0050852	IDA	PMID:15728238	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q8R0S4	Cacnb4	Voltage-dependent L-type calcium channel subunit beta-4	GO:0050852	IMP	PMID:17028169	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q91YX0	Themis2	Protein THEMIS2	GO:0050852	IMP	PMID:22732588	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99JB6	Foxp3	Forkhead box protein P3	GO:0050852	IMP	PMID:10072494	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q99JB6	Foxp3	Forkhead box protein P3	GO:0050852	IMP	PMID:11265635	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9JLQ0	Cd2ap	CD2-associated protein	GO:0050852	IMP	PMID:14512504	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9UJZ1	STOML2	Stomatin-like protein 2, mitochondrial	GO:0050852	IMP	PMID:18641330	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WTK7	Stk11	Serine/threonine-protein kinase STK11	GO:0050852	IMP	PMID:21487392	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WTK7	Stk11	Serine/threonine-protein kinase STK11	GO:0050852	IGI	PMID:21487392	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:Q9WVF9	Clec2i	C-type lectin domain family 2 member I	GO:0050852	IMP	PMID:16143319	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2W7Q7	Vmn2r83	Vomeronasal 2, receptor 83	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2W851	Vmn2r82	Vomeronasal 2, receptor 82	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WAY7	Vmn2r65	Vomeronasal 2, receptor 65	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WB78	Vmn2r83	Receptor ligand binding region domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WBG2	Vmn2r83	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WCD4	Vmn2r82	Receptor ligand binding region domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WCJ4	Vmn2r82	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WCT5	Vmn2r65	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WD03	Vmn2r82	GPCR family 3 nine cysteines domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WD32	Vmn2r82	Vomeronasal 2, receptor 82	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WD64	Vmn2r82	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WD89	Vmn2r83	Receptor ligand binding region domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3B2WDB0	Vmn2r82	GPCR family 3 nine cysteines domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EC41	Vmn2r120	Vomeronasal 2, receptor 120	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EG47	Vmn2r120	Vomeronasal 2, receptor 120	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EG75	Vmn2r120	Vomeronasal 2, receptor 120	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EG79	Vmn2r120	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EGA5	Vmn2r120	Vomeronasal 2, receptor 120	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EGL8	Vmn2r120	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EGT3	Vmn2r120	Vomeronasal 2, receptor 120	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EGU0	Vmn2r120	Receptor ligand binding region domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EGZ3	Vmn2r120	Vomeronasal 2, receptor 120	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EHE9	Vmn2r120	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EHP3	Vmn2r120	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4EI01	Vmn2r120	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4L2R4	Vmn2r120	Receptor ligand binding region domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4L2S4	Vmn2r120	Vomeronasal 2, receptor 120	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A3Q4L2Y3	Vmn2r120	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A0A8V5KX69	Vmn2r120	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A2A5K6	Znf335	Zinc finger protein 335	GO:0021895	IMP	PMID:23178126	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A2A5K6	Znf335	Zinc finger protein 335	GO:0021895	IGI	PMID:23178126	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A2A9A2	Dmrta2	Doublesex- and mab-3-related transcription factor A2	GO:0048665	IMP	PMID:21576465	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:A2A9A2	Dmrta2	Doublesex- and mab-3-related transcription factor A2	GO:0071542	IMP	PMID:21576465	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9PX34	Vmn2r120	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:E9Q0G7	Vmn2r83	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:G3UWA2	Vmn2r82	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:G3X931	Vmn2r65	G-protein coupled receptors family 3 profile domain-containing protein	GO:0030182	IGI	PMID:29465786	http://purl.obolibrary.org/obo/PR_000000001
https://identifiers.org/uniprot:O08934	Uncx	Homeobox protein unc-4 homolog	GO:0021889	IMP	PMID:20692344	http://purl.obolibrary.org/obo/PR_000000001
